"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","task","resp","start","parA","version","jitterX","jitterY"
"","psychophysics","105","839722","0.0-105.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","13411","key"," "," ","16.666996268656735","500","250","pog","385.5","250.5","337.5","2","0","0"
"","psychophysics","106","843888","0.0-106.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","4163","key"," "," ","16.66600000000013","500","250","pog","380.5","350.5","311.5","2","0","0"
"","psychophysics","107","855789","0.0-107.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","11899","key"," "," ","16.667123422159868","500","250","pog","370.5","315.5","300.5","2","0","0"
"","psychophysics","108","867993","0.0-108.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","12201","key"," "," ","16.66599999999987","500","250","pog","399.5","279.5","348.5","2","0","0"
"","psychophysics","109","869834","0.0-109.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","1840","key"," "," ","16.666000000000086","500","250","pog","393.5","393.5","311.5","2","0","0"
"","psychophysics","110","873885","0.0-110.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","4044","key"," "," ","16.666000000000086","500","250","pog","379.5","370.5","312.5","2","0","0"
"","psychophysics","111","880372","0.0-111.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","6485","key"," "," ","16.668064432989773","500","250","pog","404.5","357.5","347.5","2","0","0"
"","psychophysics","112","886368","0.0-112.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","5995","key"," "," ","16.666000000000114","500","250","pog","365.5","340.5","287.5","2","0","0"
"","psychophysics","113","889474","0.0-113.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","3104","key"," "," ","16.665999999999798","500","250","pog","363.5","344.5","308.5","2","0","0"
"","psychophysics","114","895382","0.0-114.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","5906","key"," "," ","16.668269121813292","500","250","pog","412.5","371.5","352.5","2","0","0"
"","psychophysics","115","904412","0.0-115.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","9029","key"," "," ","16.66599999999997","500","250","pog","371.5","290.5","299.5","2","0","0"
"","psychophysics","116","915563","0.0-116.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","11148","key"," "," ","16.667199101796427","500","250","pog","380.5","263.5","320.5","2","0","0"
"","psychophysics","117","917007","0.0-117.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","1442","key"," "," ","16.666000000000825","500","250","inst","","","","","",""
"","psychophysics","118","922570","0.0-118.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","5560","key"," "," ","16.66600000000015","500","250","instPog0","160","190","160","1","0","0"
"","psychophysics","119","930894","0.0-119.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","8322","key"," "," ","16.665999999999894","500","250","instPog1","161","190","160","1","0","0"
"","psychophysics","120","935653","0.0-120.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","4757","key"," "," ","16.6688105263155","500","250","instPog2","167","190","160","1","0","0"
"","psychophysics","121","936769","0.0-121.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","1114","key"," "," ","16.666000000000086","500","250","inst","","","","","",""
"","psychophysics","122","939545","0.0-122.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","2774","key"," "," ","16.666000000000086","500","250","pog","151","161","146","1","0","0"
"","psychophysics","123","948278","0.0-123.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","8721","key"," "," ","16.665999999999944","500","250","pog","138","203","122","1","0","0"
"","psychophysics","124","958270","0.0-124.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","9990","key"," "," ","16.66733555926534","500","250","pog","166","139","162","1","0","0"
"","psychophysics","125","965793","0.0-125.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","7519","key"," "," ","16.666000000000157","500","250","pog","186","125","176","1","0","0"
"","psychophysics","126","970909","0.0-126.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","5114","key"," "," ","16.66599999999991","500","250","pog","192","216","177","1","0","0"
"","psychophysics","127","977291","0.0-127.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","6380","key"," "," ","16.668094240837544","500","250","pog","190","158","175","1","0","0"
"","psychophysics","128","985056","0.0-128.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","7763","key"," "," ","16.666000000000132","500","250","pog","170","215","153","1","0","0"
"","psychophysics","129","988207","0.0-129.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","3148","key"," "," ","16.665999999999915","500","250","pog","148","157","128","1","0","0"
"","psychophysics","130","992669","0.0-130.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","4460","key"," "," ","16.665999999999727","500","250","pog","177","202","159","1","0","0"
"","psychophysics","131","999554","0.0-131.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","6884","key"," "," ","16.66794660194179","500","250","pog","179","130","146","1","0","0"
"","psychophysics","132","1010397","0.0-132.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","10841","key"," "," ","16.665999999999904","500","250","pog","219","166","191","1","0","0"
"","psychophysics","133","1017393","0.0-133.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","6992","key"," "," ","16.667909307876016","500","250","pog","176","223","154","1","0","0"
"","psychophysics","134","1036158","0.0-134.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","18761","key"," "," ","16.66671199999998","500","250","pog","174","174","162","1","0","0"
"","psychophysics","135","1038195","0.0-135.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","2036","key"," "," ","16.666000000000086","500","250","pog","179","171","168","1","0","0"
"","psychophysics","136","1045850","0.0-136.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","7638","key"," "," ","16.66600000000004","500","250","pog","161","103","146","1","0","0"
"","psychophysics","137","1046684","0.0-137.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","832","key"," "," ","16.665999999999222","500","250","inst","","","","","",""
"","psychophysics","138","1054534","0.0-138.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","7849","key"," "," ","16.66599999999979","500","250","instBr","-22","40","300","1","0","0"
"","psychophysics","139","1055370","0.0-139.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","831","key"," "," ","16.68234693877665","500","250","inst","","","","","",""
"","psychophysics","140","1057504","0.0-140.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","2132","key"," "," ","16.665999999999503","500","250","br","-24","-26","300","1","23","8"
"","psychophysics","141","1064793","0.0-141.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","7279","key"," "," ","16.66599999999984","500","250","br","-14","41","300","1","21","28"
"","psychophysics","142","1068054","0.0-142.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","3258","key"," "," ","16.666000000000572","500","250","br","-16","-35","300","1","-12","-29"
"","psychophysics","143","1075738","0.0-143.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","7680","key"," "," ","16.66739999999991","500","250","br","-26","46","300","1","-3","28"
"","psychophysics","144","1078999","0.0-144.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","3261","key"," "," ","16.666000000000572","500","250","br","-17","0","300","1","-7","9"
"","psychophysics","145","1082870","0.0-145.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","3869","key"," "," ","16.66599999999958","500","250","br","-22","9","300","1","1","24"
"","psychophysics","146","1092160","0.0-146.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","9287","key"," "," ","16.66600000000016","500","250","br","-27","45","300","1","7","18"
"","psychophysics","147","1098912","0.0-147.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","6750","key"," "," ","16.66785891089095","500","250","br","-33","-30","300","1","6","-4"
"","psychophysics","148","1102534","0.0-148.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","3621","key"," "," ","16.666000000000523","500","250","br","-25","-6","300","1","22","-21"
"","psychophysics","149","1105852","0.0-149.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","3317","key"," "," ","16.666000000000086","500","250","br","-32","-45","300","1","-7","23"
"","psychophysics","150","1108212","0.0-150.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","2357","key"," "," ","16.665999999999933","500","250","br","-29","-25","300","1","-29","24"
"","psychophysics","151","1118143","0.0-151.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","9927","key"," "," ","16.667262184873866","500","250","br","-29","50","300","1","-21","-23"
"","psychophysics","152","1128328","0.0-152.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","10182","key"," "," ","16.666000000000015","500","250","br","-21","-6","300","1","-6","15"
"","psychophysics","153","1137260","0.0-153.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","8930","key"," "," ","16.66772336448569","500","250","br","-11","50","300","1","-12","-16"
"","psychophysics","154","1140068","0.0-154.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","2805","key"," "," ","16.665999999998824","500","250","br","-29","-11","300","1","-6","-26"
"","psychophysics","155","1140948","0.0-155.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","878","key"," "," ","16.665999999999677","500","250","inst","","","","","",""
"","psychophysics","156","1148020","0.0-156.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","7068","key"," "," ","16.66599999999971","500","250","instEB4","51","40","40","1","0","0"
"","psychophysics","157","1148935","0.0-157.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","913","key"," "," ","16.66600000000283","500","250","inst","","","","","",""
"","psychophysics","158","1154174","0.0-158.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","5232","key"," "," ","16.665999999999578","500","250","eb","52","26","41","1","0","0"
"","psychophysics","159","1156900","0.0-159.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","2723","key"," "," ","16.670907975460167","500","250","eb","37","36","29","1","0","0"
"","psychophysics","160","1160219","0.0-160.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","3316","key"," "," ","16.666000000000086","500","250","eb","36","32","30","1","0","0"
"","psychophysics","161","1165436","0.0-161.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","5215","key"," "," ","16.665999999999677","500","250","eb","66","49","54","1","0","0"
"","psychophysics","162","1167672","0.0-162.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","2233","key"," "," ","16.665999999999848","500","250","eb","56","51","48","1","0","0"
"","psychophysics","163","1174783","0.0-163.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","7109","key"," "," ","16.66599999999949","500","250","eb","56","25","47","1","0","0"
"","psychophysics","164","1176752","0.0-164.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","1966","key"," "," ","16.672854700854096","500","250","eb","37","37","30","1","0","0"
"","psychophysics","165","1179920","0.0-165.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","3166","key"," "," ","16.666000000000366","500","250","eb","60","49","53","1","0","0"
"","psychophysics","166","1181990","0.0-166.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","2067","key"," "," ","16.666000000000516","500","250","eb","59","51","51","1","0","0"
"","psychophysics","167","1183850","0.0-167.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","1848","key"," "," ","16.665999999999798","500","250","eb","40","39","34","1","0","0"
"","psychophysics","168","1196176","0.0-168.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","12323","key"," "," ","16.667084010840057","500","250","eb","33","48","25","1","0","0"
"","psychophysics","169","1202357","0.0-169.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","6166","key"," "," ","16.666000000000427","500","250","eb","44","51","40","1","0","0"
"","psychophysics","170","1209548","0.0-170.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","7187","key"," "," ","16.665999999999666","500","250","eb","34","47","30","1","0","0"
"","psychophysics","171","1214067","0.0-171.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","4517","key"," "," ","16.666000000000242","500","250","eb","61","35","50","1","0","0"
"","psychophysics","172","1218051","0.0-172.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","3981","key"," "," ","16.669369747899395","500","250","eb","51","32","36","1","0","0"
"","psychophysics","173","1219102","0.0-173.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","1048","key"," "," ","16.666000000002132","500","250","inst","","","","","",""
"","psychophysics","174","1233038","0.0-174.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","13928","key"," "," ","16.665999999999844","500","250","instZol2","1.0000000000000007","2","","1","0","0"
"","psychophysics","175","1233916","0.0-175.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","876","key"," "," ","16.666000000004153","500","250","inst","","","","","",""
"","psychophysics","176","1236325","0.0-176.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","2405","key"," "," ","16.67160139860051","500","250","zol","1.05","-0.45","","1","15","-3"
"","psychophysics","177","1239337","0.0-177.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","3008","key"," "," ","16.666000000000672","500","250","zol","1.37","-0.57","","1","-6","-25"
"","psychophysics","178","1243717","0.0-178.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","4370","key"," "," ","16.666000000000327","500","250","zol","1.18","-0.18","","1","0","-5"
"","psychophysics","179","1246693","0.0-179.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","2972","key"," "," ","16.665999999999904","500","250","zol","0.9899999999999999","-0.09","","1","3","-26"
"","psychophysics","180","1249411","0.0-180.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","2712","key"," "," ","16.665999999999954","500","250","zol","0.6799999999999999","0.12","","1","-4","19"
"","psychophysics","181","1252015","0.0-181.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","2598","key"," "," ","16.665999999999677","500","250","zol","0.94","-0.14","","1","21","15"
"","psychophysics","182","1255817","0.0-182.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","3799","key"," "," ","16.669528634361267","500","250","zol","0.9999999999999999","-0.6","","1","19","18"
"","psychophysics","183","1260641","0.0-183.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","4819","key"," "," ","16.665999999999865","500","250","zol","1.1600000000000001","-0.46","","1","20","11"
"","psychophysics","184","1263807","0.0-184.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","3162","key"," "," ","16.666000000000366","500","250","zol","1.0999999999999999","-0.7","","1","1","18"
"","psychophysics","185","1266422","0.0-185.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","2608","key"," "," ","16.665999999999677","500","250","zol","0.8499999999999999","-0.05","","1","-26","6"
"","psychophysics","186","1269251","0.0-186.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","2825","key"," "," ","16.66600000000002","500","250","zol","1.02","-0.52","","1","5","-30"
"","psychophysics","187","1271611","0.0-187.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","2356","key"," "," ","16.665999999999933","500","250","zol","0.8899999999999999","-0.49","","1","-27","3"
"","psychophysics","188","1274318","0.0-188.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","2702","key"," "," ","16.665999999999954","500","250","zol","0.47","0.53","","1","-25","11"
"","psychophysics","189","1277402","0.0-189.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","3081","key"," "," ","16.670347826085912","500","250","zol","0.8499999999999999","-0.25","","1","12","-14"
"","psychophysics","190","1284344","0.0-190.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","6938","key"," "," ","16.66599999999975","500","250","zol","0.7499999999999999","0.25","","1","-10","-15"
"","psychophysics","191","1285468","0.0-191.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","1121","key"," "," ","16.66599999999961","500","250","inst","","","","","",""
"","psychophysics","192","1294043","0.0-192.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","8567","key"," "," ","16.73122896281811","500","250","instPz4","37","15","30","1","",""
"","psychophysics","193","1295001","0.0-193.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","955","key"," "," ","16.666000000001013","500","250","inst","","","","","",""
"","psychophysics","194","1299402","0.0-194.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","4398","key"," "," ","16.669045627376548","500","250","pz","46","28","44","1","",""
"","psychophysics","195","1303816","0.0-195.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","4411","key"," "," ","16.666000000000086","500","250","pz","64","48","58","1","",""
"","psychophysics","196","1309353","0.0-196.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","5535","key"," "," ","16.66599999999999","500","250","pz","30","35","23","1","",""
"","psychophysics","197","1311386","0.0-197.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","2025","key"," "," ","16.66600000000105","500","250","pz","56","57","49","1","",""
"","psychophysics","198","1316748","0.0-198.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","5359","key"," "," ","16.668495327102985","500","250","pz","50","33","44","1","",""
"","psychophysics","199","1321073","0.0-199.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","4322","key"," "," ","16.665999999999922","500","250","pz","54","54","49","1","",""
"","psychophysics","200","1322460","0.0-200.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","1376","key"," "," ","16.665999999999567","500","250","pz","42","42","41","1","",""
"","psychophysics","201","1325385","0.0-201.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","2922","key"," "," ","16.666000000000267","500","250","pz","22","22","20","1","",""
"","psychophysics","202","1333225","0.0-202.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","7838","key"," "," ","16.666000000000107","500","250","pz","31","53","26","1","",""
"","psychophysics","203","1335160","0.0-203.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","1931","key"," "," ","16.66600000000073","500","250","pz","41","42","37","1","",""
"","psychophysics","204","1343266","0.0-204.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","8101","key"," "," ","16.66764609053503","500","250","pz","26","52","22","1","",""
"","psychophysics","205","1345649","0.0-205.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","2381","key"," "," ","16.66599999999949","500","250","pz","34","29","33","1","",""
"","psychophysics","206","1348253","0.0-206.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","2601","key"," "," ","16.666000000001382","500","250","pz","28","30","23","1","",""
"","psychophysics","207","1353991","0.0-207.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","5735","key"," "," ","16.66599999999956","500","250","pz","69","33","59","1","",""
"","psychophysics","208","1357375","0.0-208.0","63e84e3cf268c03296055d60","64b4412020cdcda348116b39","","","","","3381","key"," "," ","16.66996534653515","500","250","pz","33","43","29","1","",""
