"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","response_type","key_press","avg_frame_time","center_x","center_y","block","event","resp","target"
"6847","Set You Browser to Full Screen Please.<br><br>","0","html-button-response","0","6850","0.0-0.0","5","4","","","","","","","","",""
"5833","You will see two horizontal lines, an upper line and a lower line.<br> Your job is to adjust the lower line so it is the <strong>same length</strong> as the upper line","0","html-button-response","1","12684","0.0-1.0","5","4","","","","","","","","",""
"7332","Use the left arrow to shorten the bottom line <br> Use the right arrow to lengthen it.","0","html-button-response","2","20016","0.0-2.0","5","4","","","","","","","","",""
"2668","When the line is best adjusted, use the space bar to continue!","0","html-button-response","3","22685","0.0-3.0","5","4","","","","","","","","",""
"2879.9999999999964","We Are Going To Run 20 Trials Now","0","html-button-response","4","25566","0.0-4.0","5","4","","","","","","","","",""
"14311.999999999996",""," ","psychophysics","5","39882","0.0-5.0-0.0","5","4","key"," ","16.666666666666668","896","200","no_feedback","trial","43","40"
"35139",""," ","psychophysics","6","75027","0.0-5.0-0.1","5","4","key"," ","16.666824869482678","896","200","no_feedback","trial","47","46"
"6508",""," ","psychophysics","7","81547","0.0-5.0-0.2","5","4","key"," ","16.65984654731458","896","200","no_feedback","trial","45","44"
"10361",""," ","psychophysics","8","91909","0.0-5.0-0.3","5","4","key"," ","16.666129032258066","896","200","no_feedback","trial","32","28"
"18171",""," ","psychophysics","9","110083","0.0-5.0-0.4","5","4","key"," ","16.66422018348624","896","200","no_feedback","trial","59","57"
"13863",""," ","psychophysics","10","123948","0.0-5.0-0.5","5","4","key"," ","16.666666666666668","896","200","no_feedback","trial","26","27"
"8865",""," ","psychophysics","11","132815","0.0-5.0-0.6","5","4","key"," ","16.66478342749529","896","200","no_feedback","trial","27","27"
"8345",""," ","psychophysics","12","141165","0.0-5.0-0.7","5","4","key"," ","16.668","896","200","no_feedback","trial","32","33"
"7331.999999999971",""," ","psychophysics","13","148501","0.0-5.0-0.8","5","4","key"," ","16.66514806378132","896","200","no_feedback","trial","47","54"
"5720",""," ","psychophysics","14","154223","0.0-5.0-0.9","5","4","key"," ","16.666666666666668","896","200","no_feedback","trial","24","23"
"5694",""," ","psychophysics","15","159921","0.0-5.0-0.10","5","4","key"," ","16.668621700879765","896","200","no_feedback","trial","44","42"
"5631",""," ","psychophysics","16","165555","0.0-5.0-0.11","5","4","key"," ","16.66765578635015","896","200","no_feedback","trial","37","36"
"12501",""," ","psychophysics","17","178060","0.0-5.0-0.12","5","4","key"," ","16.66622162883845","896","200","no_feedback","trial","55","61"
"5852",""," ","psychophysics","18","183922","0.0-5.0-0.13","5","4","key"," ","16.666666666666668","896","200","no_feedback","trial","32","29"
"6274",""," ","psychophysics","19","190199","0.0-5.0-0.14","5","4","key"," ","16.664893617021278","896","200","no_feedback","trial","43","42"
"8598.00000000003",""," ","psychophysics","20","198801","0.0-5.0-0.15","5","4","key"," ","16.667961165048542","896","200","no_feedback","trial","45","50"
"8180",""," ","psychophysics","21","206983","0.0-5.0-0.16","5","4","key"," ","16.66734693877551","896","200","no_feedback","trial","47","41"
"7017",""," ","psychophysics","22","214005","0.0-5.0-0.17","5","4","key"," ","16.664285714285715","896","200","no_feedback","trial","28","26"
"5834",""," ","psychophysics","23","219843","0.0-5.0-0.18","5","4","key"," ","16.667621776504298","896","200","no_feedback","trial","29","33"
"12827",""," ","psychophysics","24","232673","0.0-5.0-0.19","5","4","key"," ","16.66710013003901","896","200","no_feedback","trial","61","65"
"6202","Great.  We Are Going To Run A Final 20 Trials With Feedback.<br>Use the Feedback To Improve Your Adjustments.","0","html-button-response","25","238876","0.0-6.0","5","4","","","","","","","","",""
"19713.99999999997",""," ","psychophysics","26","258591","0.0-7.0-0.0","5","4","key"," ","16.666666666666668","896","200","feedback","trial","45","38"
"10138",""," ","psychophysics","27","268734","0.0-7.0-1.0","5","4","key"," ","16.664473684210527","896","250","feedback","feedback","",""
"12635",""," ","psychophysics","28","281373","0.0-7.0-0.1","5","4","key"," ","16.665785997357993","896","200","feedback","trial","47","47"
"3318",""," ","psychophysics","29","284693","0.0-7.0-1.1","5","4","key"," ","16.666666666666668","896","250","feedback","feedback","",""
"12505",""," ","psychophysics","30","297200","0.0-7.0-0.2","5","4","key"," ","16.666666666666668","896","200","feedback","trial","51","55"
"2823.999999999942",""," ","psychophysics","31","300028","0.0-7.0-1.2","5","4","key"," ","16.666666666666668","896","250","feedback","feedback","",""
"14682",""," ","psychophysics","32","314714","0.0-7.0-0.3","5","4","key"," ","16.663636363636364","896","200","feedback","trial","57","56"
"1858",""," ","psychophysics","33","316595","0.0-7.0-1.3","5","4","key"," ","16.642857142857142","896","250","feedback","feedback","",""
"10880",""," ","psychophysics","34","327484","0.0-7.0-0.4","5","4","key"," ","16.664624808575805","896","200","feedback","trial","43","40"
"2109",""," ","psychophysics","35","329596","0.0-7.0-1.4","5","4","key"," ","16.672","896","250","feedback","feedback","",""
"9845",""," ","psychophysics","36","339452","0.0-7.0-0.5","5","4","key"," ","16.663282571912013","896","200","feedback","trial","45","45"
"2080.999999999942",""," ","psychophysics","37","341535","0.0-7.0-1.5","5","4","key"," ","16.669354838709676","896","250","feedback","feedback","",""
"14248",""," ","psychophysics","38","355784","0.0-7.0-0.6","5","4","key"," ","16.666276346604217","896","200","feedback","trial","57","54"
"1700",""," ","psychophysics","39","357488","0.0-7.0-1.6","5","4","key"," ","16.673267326732674","896","250","feedback","feedback","",""
"8412",""," ","psychophysics","40","365903","0.0-7.0-0.7","5","4","key"," ","16.666666666666668","896","200","feedback","trial","50","49"
"1782.0000000000582",""," ","psychophysics","41","367687","0.0-7.0-1.7","5","4","key"," ","16.669811320754718","896","250","feedback","feedback","",""
"3928",""," ","psychophysics","42","371618","0.0-7.0-0.8","5","4","key"," ","16.663829787234043","896","200","feedback","trial","20","20"
"1383",""," ","psychophysics","43","373003","0.0-7.0-1.8","5","4","key"," ","16.658536585365855","896","250","feedback","feedback","",""
"21481",""," ","psychophysics","44","394486","0.0-7.0-0.9","5","4","key"," ","16.66692546583851","896","200","feedback","trial","55","56"
"2296.999999999942",""," ","psychophysics","45","396787","0.0-7.0-1.9","5","4","key"," ","16.664233576642335","896","250","feedback","feedback","",""
"3733",""," ","psychophysics","46","400522","0.0-7.0-0.10","5","4","key"," ","16.663677130044842","896","200","feedback","trial","22","24"
"1568",""," ","psychophysics","47","402094","0.0-7.0-1.10","5","4","key"," ","16.666666666666668","896","250","feedback","feedback","",""
"14269.999999999942",""," ","psychophysics","48","416369","0.0-7.0-0.11","5","4","key"," ","16.66588785046729","896","200","feedback","trial","32","33"
"1237",""," ","psychophysics","49","417608","0.0-7.0-1.11","5","4","key"," ","16.671232876712327","896","250","feedback","feedback","",""
"11410",""," ","psychophysics","50","429019","0.0-7.0-0.12","5","4","key"," ","16.666666666666668","896","200","feedback","trial","41","41"
"1116.0000000000582",""," ","psychophysics","51","430140","0.0-7.0-1.12","5","4","key"," ","16.666666666666668","896","250","feedback","feedback","",""
"18342.00000000006",""," ","psychophysics","52","448486","0.0-7.0-0.13","5","4","key"," ","16.667272727272728","896","200","feedback","trial","57","56"
"1087.0000000000582",""," ","psychophysics","53","449575","0.0-7.0-1.13","5","4","key"," ","16.671875","896","250","feedback","feedback","",""
"1244",""," ","psychophysics","54","450823","0.0-7.0-0.14","5","4","key"," ","16.66216216216216","896","200","feedback","trial","10","65"
"16725",""," ","psychophysics","55","467554","0.0-7.0-1.14","5","4","key"," ","16.666999002991027","896","250","feedback","feedback","",""
"9346",""," ","psychophysics","56","476903","0.0-7.0-0.15","5","4","key"," ","16.666071428571428","896","200","feedback","trial","44","44"
"1364",""," ","psychophysics","57","478271","0.0-7.0-1.15","5","4","key"," ","16.666666666666668","896","250","feedback","feedback","",""
"10373",""," ","psychophysics","58","488647","0.0-7.0-0.16","5","4","key"," ","16.6682769726248","896","200","feedback","trial","36","37"
"2963",""," ","psychophysics","59","491621","0.0-7.0-1.16","5","4","key"," ","16.662921348314608","896","250","feedback","feedback","",""
"12805.999999999942",""," ","psychophysics","60","504429","0.0-7.0-0.17","5","4","key"," ","16.666232073011734","896","200","feedback","trial","42","43"
"4638",""," ","psychophysics","61","509071","0.0-7.0-1.17","5","4","key"," ","16.658273381294965","896","250","feedback","feedback","",""
"13264",""," ","psychophysics","62","522339","0.0-7.0-0.18","5","4","key"," ","16.667924528301885","896","200","feedback","trial","68","69"
"1713",""," ","psychophysics","63","524054","0.0-7.0-1.18","5","4","key"," ","16.65686274509804","896","250","feedback","feedback","",""
"14279",""," ","psychophysics","64","538337","0.0-7.0-0.19","5","4","key"," ","16.66588785046729","896","200","feedback","trial","29","28"
"3470",""," ","psychophysics","65","541810","0.0-7.0-1.19","5","4","key"," ","16.666666666666668","896","250","feedback","feedback","",""
"9126709.800000012","Set You Browser to Full Screen Please.<br><br>","0","html-button-response","0","9258230","0.0-0.0","6","5","","","","","","","","",""
"4227.300000011921","You will see two horizontal lines, an upper line and a lower line.<br> Your job is to adjust the lower line so it is the <strong>same length</strong> as the upper line","0","html-button-response","1","9262460","0.0-1.0","6","5","","","","","","","","",""
"2236.100000023842","Use the left arrow to shorten the bottom line <br> Use the right arrow to lengthen it.","0","html-button-response","2","9264698","0.0-2.0","6","5","","","","","","","","",""
"1150.5","When the line is best adjusted, use the space bar to continue!","0","html-button-response","3","9265851","0.0-3.0","6","5","","","","","","","","",""
"949.3000000119209","We Are Going To Run 20 Trials Now","0","html-button-response","4","9266802","0.0-4.0","6","5","","","","","","","","",""
"11889",""," ","psychophysics","5","9278709","0.0-5.0-0.0","6","5","key"," ","16.667780112044714","720","200","no_feedback","trial","35","37"
"5287.300000011921",""," ","psychophysics","6","9284000","0.0-5.0-0.1","6","5","key"," ","16.666999999997838","720","200","no_feedback","trial","20","21"
"10708.299999952316",""," ","psychophysics","7","9294779","0.0-5.0-0.2","6","5","key"," ","16.667336973476452","720","200","no_feedback","trial","67","60"
"3466.300000011921",""," ","psychophysics","8","9298250","0.0-5.0-0.3","6","5","key"," ","16.668639423074918","720","200","no_feedback","trial","29","34"
"5455",""," ","psychophysics","9","9303712","0.0-5.0-0.4","6","5","key"," ","16.666999999999405","720","200","no_feedback","trial","50","49"
"5362.5",""," ","psychophysics","10","9309080","0.0-5.0-0.5","6","5","key"," ","16.66767289719292","720","200","no_feedback","trial","49","48"
"2399.800000011921",""," ","psychophysics","11","9311492","0.0-5.0-0.6","6","5","key"," ","16.66699999998996","720","200","no_feedback","trial","26","22"
"5239.400000035763",""," ","psychophysics","12","9316736","0.0-5.0-0.7","6","5","key"," ","16.666999999997294","720","200","no_feedback","trial","42","40"
"3777.2000000476837",""," ","psychophysics","13","9320517","0.0-5.0-0.8","6","5","key"," ","16.668508849560027","720","200","no_feedback","trial","38","38"
"7669.300000011921",""," ","psychophysics","14","9328190","0.0-5.0-0.9","6","5","key"," ","16.667470588237208","720","200","no_feedback","trial","71","67"
"3902.2999999523163",""," ","psychophysics","15","9332097","0.0-5.0-0.10","6","5","key"," ","16.667000000001345","720","200","no_feedback","trial","38","40"
"6533.199999988079",""," ","psychophysics","16","9338634","0.0-5.0-0.11","6","5","key"," ","16.667869897963175","720","200","no_feedback","trial","61","58"
"2330.399999976158",""," ","psychophysics","17","9340968","0.0-5.0-0.12","6","5","key"," ","16.66699999999657","720","200","no_feedback","trial","26","25"
"3752.699999988079",""," ","psychophysics","18","9344730","0.0-5.0-0.13","6","5","key"," ","16.667000000007516","720","200","no_feedback","trial","33","33"
"5819.900000035763",""," ","psychophysics","19","9350555","0.0-5.0-0.14","6","5","key"," ","16.667618911174316","720","200","no_feedback","trial","48","50"
"7336.300000011921",""," ","psychophysics","20","9357894","0.0-5.0-0.15","6","5","key"," ","16.667000000002307","720","200","no_feedback","trial","69","70"
"3948.199999988079",""," ","psychophysics","21","9361847","0.0-5.0-0.16","6","5","key"," ","16.66844491525632","720","200","no_feedback","trial","39","42"
"3144.400000035763",""," ","psychophysics","22","9364997","0.0-5.0-0.17","6","5","key"," ","16.666999999998495","720","200","no_feedback","trial","35","36"
"6780.399999976158",""," ","psychophysics","23","9371781","0.0-5.0-0.18","6","5","key"," ","16.667532019707114","720","200","no_feedback","trial","64","69"
"3666",""," ","psychophysics","24","9375452","0.0-5.0-0.19","6","5","key"," ","16.667000000001018","720","200","no_feedback","trial","35","38"
"3878.099999964237","Great.  We Are Going To Run A Final 20 Trials With Feedback.<br>Use the Feedback To Improve Your Adjustments.","0","html-button-response","25","9379333","0.0-6.0","6","5","","","","","","","","",""
"7230.600000023842",""," ","psychophysics","26","9386568","0.0-7.0-0.0","6","5","key"," ","16.66773502304206","720","200","feedback","trial","64","64"
"1832.5",""," ","psychophysics","27","9388404","0.0-7.0-1.0","6","5","key"," ","16.666999999997675","720","250","feedback","feedback","",""
"5595.900000035763",""," ","psychophysics","28","9394003","0.0-7.0-0.1","6","5","key"," ","16.668017910443137","720","200","feedback","trial","55","58"
"989.5",""," ","psychophysics","29","9394997","0.0-7.0-1.1","6","5","key"," ","16.666999999979705","720","250","feedback","feedback","",""
"7302.5",""," ","psychophysics","30","9402309","0.0-7.0-0.2","6","5","key"," ","16.66749315068432","720","200","feedback","trial","73","66"
"1242.1000000238419",""," ","psychophysics","31","9403554","0.0-7.0-1.2","6","5","key"," ","16.667000000012685","720","250","feedback","feedback","",""
"3213.2999999523163",""," ","psychophysics","32","9406770","0.0-7.0-0.3","6","5","key"," ","16.66699999999643","720","200","feedback","trial","20","23"
"821.6999999880791",""," ","psychophysics","33","9407595","0.0-7.0-1.3","6","5","key"," ","16.667000000015832","720","250","feedback","feedback","",""
"5516",""," ","psychophysics","34","9413115","0.0-7.0-0.4","6","5","key"," ","16.668030211482524","720","200","feedback","trial","52","52"
"918.1999999880791",""," ","psychophysics","35","9414037","0.0-7.0-1.4","6","5","key"," ","16.667000000020145","720","250","feedback","feedback","",""
"4963.600000023842",""," ","psychophysics","36","9419003","0.0-7.0-0.5","6","5","key"," ","16.666999999998193","720","200","feedback","trial","37","39"
"963.8000000119209",""," ","psychophysics","37","9419971","0.0-7.0-1.5","6","5","key"," ","16.670789473673754","720","250","feedback","feedback","",""
"3778.800000011921",""," ","psychophysics","38","9423752","0.0-7.0-0.6","6","5","key"," ","16.66700000000244","720","200","feedback","trial","41","37"
"754.5",""," ","psychophysics","39","9424510","0.0-7.0-1.6","6","5","key"," ","16.667000000026416","720","250","feedback","feedback","",""
"6982.699999988079",""," ","psychophysics","40","9431496","0.0-7.0-0.7","6","5","key"," ","16.667815789473398","720","200","feedback","trial","73","70"
"797.5",""," ","psychophysics","41","9432298","0.0-7.0-1.7","6","5","key"," ","16.667000000028217","720","250","feedback","feedback","",""
"2021.300000011921",""," ","psychophysics","42","9434323","0.0-7.0-0.8","6","5","key"," ","16.667000000003323","720","200","feedback","trial","23","27"
"723",""," ","psychophysics","43","9435056","0.0-7.0-1.8","6","5","key"," ","16.666999999996882","720","250","feedback","feedback","",""
"6479.399999976158",""," ","psychophysics","44","9441538","0.0-7.0-0.9","6","5","key"," ","16.667556701031195","720","200","feedback","trial","56","54"
"844.8000000119209",""," ","psychophysics","45","9442386","0.0-7.0-1.9","6","5","key"," ","16.666999999992548","720","250","feedback","feedback","",""
"7614.600000023842",""," ","psychophysics","46","9450008","0.0-7.0-0.10","6","5","key"," ","16.66774780701911","720","200","feedback","trial","78","68"
"1061.800000011921",""," ","psychophysics","47","9451073","0.0-7.0-1.10","6","5","key"," ","16.666999999995507","720","250","feedback","feedback","",""
"2871.5",""," ","psychophysics","48","9453948","0.0-7.0-0.11","6","5","key"," ","16.667000000000176","720","200","feedback","trial","28","29"
"636.2999999523163",""," ","psychophysics","49","9454588","0.0-7.0-1.11","6","5","key"," ","16.666999999972944","720","250","feedback","feedback","",""
"4179.700000047684",""," ","psychophysics","50","9458771","0.0-7.0-0.12","6","5","key"," ","16.667","720","200","feedback","trial","39","47"
"846.4000000357628",""," ","psychophysics","51","9459621","0.0-7.0-1.12","6","5","key"," ","16.671319999992846","720","250","feedback","feedback","",""
"5031.400000035763",""," ","psychophysics","52","9464655","0.0-7.0-0.13","6","5","key"," ","16.667000000003068","720","200","feedback","trial","29","28"
"829.8999999761581",""," ","psychophysics","53","9465488","0.0-7.0-1.13","6","5","key"," ","16.667000000003952","720","250","feedback","feedback","",""
"7545.5",""," ","psychophysics","54","9473036","0.0-7.0-0.14","6","5","key"," ","16.667754424781233","720","200","feedback","trial","38","37"
"856.8000000119209",""," ","psychophysics","55","9473896","0.0-7.0-1.14","6","5","key"," ","16.666999999992548","720","250","feedback","feedback","",""
"9690.600000023842",""," ","psychophysics","56","9483590","0.0-7.0-0.15","6","5","key"," ","16.667371772803534","720","200","feedback","trial","67","64"
"858.8999999761581",""," ","psychophysics","57","9484452","0.0-7.0-1.15","6","5","key"," ","16.66699999998159","720","250","feedback","feedback","",""
"4866.799999952316",""," ","psychophysics","58","9489321","0.0-7.0-0.16","6","5","key"," ","16.66700000000343","720","200","feedback","trial","47","48"
"680.1999999880791",""," ","psychophysics","59","9490005","0.0-7.0-1.16","6","5","key"," ","16.672399999992923","720","250","feedback","feedback","",""
"7880.5",""," ","psychophysics","60","9497889","0.0-7.0-0.17","6","5","key"," ","16.666999999998072","720","200","feedback","trial","67","67"
"784",""," ","psychophysics","61","9498677","0.0-7.0-1.17","6","5","key"," ","16.667000000000648","720","250","feedback","feedback","",""
"5786.300000011921",""," ","psychophysics","62","9504466","0.0-7.0-0.18","6","5","key"," ","16.667985549132002","720","200","feedback","trial","52","53"
"721.6999999880791",""," ","psychophysics","63","9505193","0.0-7.0-1.18","6","5","key"," ","16.666999999996882","720","250","feedback","feedback","",""
"6365.699999988079",""," ","psychophysics","64","9511562","0.0-7.0-0.19","6","5","key"," ","16.66756692912987","720","200","feedback","trial","67","68"
"614.6000000238419",""," ","psychophysics","65","9512180","0.0-7.0-1.19","6","5","key"," ","16.667000000002897","720","250","feedback","feedback","",""
"165230.20000004768","Set You Browser to Full Screen Please.<br><br>","0","html-button-response","0","141684","0.0-0.0","7","7","","","","","","","","",""
"1194.7999999523163","You will see two horizontal lines, an upper line and a lower line.<br> Your job is to adjust the lower line so it is the <strong>same length</strong> as the upper line","0","html-button-response","1","142880","0.0-1.0","7","7","","","","","","","","",""
"3102.0999999046326","Use the left arrow to shorten the bottom line <br> Use the right arrow to lengthen it.","0","html-button-response","2","145983","0.0-2.0","7","7","","","","","","","","",""
"1439.3999998569489","When the line is best adjusted, use the space bar to continue!","0","html-button-response","3","147423","0.0-3.0","7","7","","","","","","","","",""
"928","We Are Going To Run 20 Trials Now","0","html-button-response","4","148351","0.0-4.0","7","7","","","","","","","","",""
"12082.900000095367",""," ","psychophysics","5","160448","0.0-5.0-0.0","7","7","key"," ","16.73446952908589","640","200","no_feedback","trial","33","29"
"5990.900000095367",""," ","psychophysics","6","166445","0.0-5.0-0.1","7","7","key"," ","16.665197771587774","640","200","no_feedback","trial","70","59"
"4004.0999999046326",""," ","psychophysics","7","170458","0.0-5.0-0.2","7","7","key"," ","16.73512552301258","640","200","no_feedback","trial","39","42"
"2803.7000000476837",""," ","psychophysics","8","173264","0.0-5.0-0.3","7","7","key"," ","16.765355421686742","640","200","no_feedback","trial","44","44"
"6388.099999904633",""," ","psychophysics","9","179656","0.0-5.0-0.4","7","7","key"," ","16.665201044386492","640","200","no_feedback","trial","69","62"
"4186.900000095367",""," ","psychophysics","10","183848","0.0-5.0-0.5","7","7","key"," ","16.664976000000024","640","200","no_feedback","trial","47","46"
"4351.799999952316",""," ","psychophysics","11","188203","0.0-5.0-0.6","7","7","key"," ","16.665283524904197","640","200","no_feedback","trial","33","30"
"6153.200000047684",""," ","psychophysics","12","194361","0.0-5.0-0.7","7","7","key"," ","16.665000000000003","640","200","no_feedback","trial","50","50"
"2388.5999999046326",""," ","psychophysics","13","196754","0.0-5.0-0.8","7","7","key"," ","16.665503496503607","640","200","no_feedback","trial","42","43"
"2739.100000143051",""," ","psychophysics","14","199497","0.0-5.0-0.9","7","7","key"," ","16.664656441717657","640","200","no_feedback","trial","21","22"
"6775.299999952316",""," ","psychophysics","15","206275","0.0-5.0-0.10","7","7","key"," ","16.665236453201995","640","200","no_feedback","trial","60","51"
"3619.5",""," ","psychophysics","16","209897","0.0-5.0-0.11","7","7","key"," ","16.665032258064542","640","200","no_feedback","trial","67","57"
"3012.399999856949",""," ","psychophysics","17","212914","0.0-5.0-0.12","7","7","key"," ","16.66498888888891","640","200","no_feedback","trial","35","33"
"2946.2000000476837",""," ","psychophysics","18","215863","0.0-5.0-0.13","7","7","key"," ","16.665181818181903","640","200","no_feedback","trial","53","53"
"2654.5999999046326",""," ","psychophysics","19","218519","0.0-5.0-0.14","7","7","key"," ","16.664924050633033","640","200","no_feedback","trial","31","30"
"1880.0999999046326",""," ","psychophysics","20","220402","0.0-5.0-0.15","7","7","key"," ","16.66490178571439","640","200","no_feedback","trial","32","31"
"4700.899999856949",""," ","psychophysics","21","225107","0.0-5.0-0.16","7","7","key"," ","16.6649466192171","640","200","no_feedback","trial","69","59"
"3637.7999999523163",""," ","psychophysics","22","228749","0.0-5.0-0.17","7","7","key"," ","16.665325688073384","640","200","no_feedback","trial","77","68"
"2940.5",""," ","psychophysics","23","231695","0.0-5.0-0.18","7","7","key"," ","16.665397727272648","640","200","no_feedback","trial","72","64"
"1870.5999999046326",""," ","psychophysics","24","233567","0.0-5.0-0.19","7","7","key"," ","16.665666666666628","640","200","no_feedback","trial","46","45"
"6219.799999952316","Great.  We Are Going To Run A Final 20 Trials With Feedback.<br>Use the Feedback To Improve Your Adjustments.","0","html-button-response","25","239788","0.0-6.0","7","7","","","","","","","","",""
"4129.099999904633",""," ","psychophysics","26","243924","0.0-7.0-0.0","7","7","key"," ","16.665576612903322","640","200","feedback","trial","31","32"
"2712.9000000953674",""," ","psychophysics","27","246647","0.0-7.0-1.0","7","7","key"," ","16.665754601226883","640","250","feedback","feedback","",""
"6099.5",""," ","psychophysics","28","252748","0.0-7.0-0.1","7","7","key"," ","16.664898630137053","640","200","feedback","trial","53","49"
"1355.8000001907349",""," ","psychophysics","29","254109","0.0-7.0-1.1","7","7","key"," ","16.66517283950636","640","250","feedback","feedback","",""
